"","fishstock","AssessmentYear","Year","recruitment","high_recruitment","low_recruitment","low_SSB","SSB","high_SSB","catches","landings","discards","low_F","F","high_F","StockPublishNote","Purpose","Fage","recruitment_age","units","stockSizeDescription","stockSizeUnits","fishingPressureDescription","fishingPressureUnits"
"1554","cod.27.6b",2017,2009,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"1555","cod.27.6b",2017,2010,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"1556","cod.27.6b",2017,2011,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"1557","cod.27.6b",2017,2012,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"1558","cod.27.6b",2017,2013,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"1559","cod.27.6b",2017,2014,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"1560","cod.27.6b",2017,2015,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"1561","cod.27.6b",2017,2016,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"1562","cod.27.7a",2019,1968,NA,NA,NA,NA,NA,NA,9826,8541,1285,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1563","cod.27.7a",2019,1969,NA,NA,NA,NA,NA,NA,9889,7991,1898,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1564","cod.27.7a",2019,1970,NA,NA,NA,NA,NA,NA,7134,6426,708,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1565","cod.27.7a",2019,1971,NA,NA,NA,NA,NA,NA,9609,9246,363,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1566","cod.27.7a",2019,1972,NA,NA,NA,NA,NA,NA,10780,9234,1546,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1567","cod.27.7a",2019,1973,NA,NA,NA,NA,NA,NA,13041,11819,1222,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1568","cod.27.7a",2019,1974,NA,NA,NA,NA,NA,NA,12000,10251,1749,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1569","cod.27.7a",2019,1975,NA,NA,NA,NA,NA,NA,10720,9863,857,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1570","cod.27.7a",2019,1976,NA,NA,NA,NA,NA,NA,10628,10247,381,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1571","cod.27.7a",2019,1977,NA,NA,NA,NA,NA,NA,8255,8054,201,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1572","cod.27.7a",2019,1978,NA,NA,NA,NA,NA,NA,5662,5662,0,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1573","cod.27.7a",2019,1979,NA,NA,NA,NA,NA,NA,7548,7548,0,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1574","cod.27.7a",2019,1980,NA,NA,NA,NA,NA,NA,10599,10599,0,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1575","cod.27.7a",2019,1981,NA,NA,NA,NA,NA,NA,13958,13958,0,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1576","cod.27.7a",2019,1982,NA,NA,NA,NA,NA,NA,13694,13381,313,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1577","cod.27.7a",2019,1983,NA,NA,NA,NA,NA,NA,10387,10015,372,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1578","cod.27.7a",2019,1984,NA,NA,NA,NA,NA,NA,8385,8383,2,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1579","cod.27.7a",2019,1985,NA,NA,NA,NA,NA,NA,10544,10483,61,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1580","cod.27.7a",2019,1986,NA,NA,NA,NA,NA,NA,10006,9852,154,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1581","cod.27.7a",2019,1987,NA,NA,NA,NA,NA,NA,13022,12894,128,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1582","cod.27.7a",2019,1988,NA,NA,NA,NA,NA,NA,14277,14168,109,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1583","cod.27.7a",2019,1989,NA,NA,NA,NA,NA,NA,12953,12751,202,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1584","cod.27.7a",2019,1990,NA,NA,NA,NA,NA,NA,7538,7379,159,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1585","cod.27.7a",2019,1991,NA,NA,NA,NA,NA,NA,7258,7095,163,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1586","cod.27.7a",2019,1992,NA,NA,NA,NA,NA,NA,7833,7735,98,NA,NA,NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1587","cod.27.7a",2019,1993,NA,NA,NA,NA,1.258,NA,7710,7555,155,NA,"2.851",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1588","cod.27.7a",2019,1994,NA,NA,NA,NA,1.059,NA,5544,5402,142,NA,"2.435",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1589","cod.27.7a",2019,1995,NA,NA,NA,NA,0.795,NA,4753,4587,166,NA,"2.782",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1590","cod.27.7a",2019,1996,NA,NA,NA,NA,1.088,NA,5104,4964,140,NA,"2.183",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1591","cod.27.7a",2019,1997,NA,NA,NA,NA,1.259,NA,5979,5859,120,NA,"2.21",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1592","cod.27.7a",2019,1998,NA,NA,NA,NA,1.476,NA,5347,5318,29,NA,"1.686",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1593","cod.27.7a",2019,1999,NA,NA,NA,NA,1.398,NA,4943,4784,159,NA,"1.645",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1594","cod.27.7a",2019,2000,NA,NA,NA,NA,0.804,NA,1973,1274,699,NA,"1.142",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1595","cod.27.7a",2019,2001,NA,NA,NA,NA,1.157,NA,2316,2252,64,NA,"0.931",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1596","cod.27.7a",2019,2002,NA,NA,NA,NA,2.247,NA,2741,2695,46,NA,"0.568",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1597","cod.27.7a",2019,2003,NA,NA,NA,NA,2.194,NA,1500,1285,215,NA,"0.318",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1598","cod.27.7a",2019,2004,NA,NA,NA,NA,0.76,NA,1326,1072,254,NA,"0.812",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1599","cod.27.7a",2019,2005,NA,NA,NA,NA,0.733,NA,1114,910,204,NA,"0.707",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1600","cod.27.7a",2019,2006,NA,NA,NA,NA,0.483,NA,1025,840,185,NA,"0.987",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1601","cod.27.7a",2019,2007,NA,NA,NA,NA,0.419,NA,847,702,145,NA,"0.94",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1602","cod.27.7a",2019,2008,NA,NA,NA,NA,0.414,NA,723,662,61,NA,"0.814",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1603","cod.27.7a",2019,2009,NA,NA,NA,NA,0.359,NA,554,466,88,NA,"0.719",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1604","cod.27.7a",2019,2010,NA,NA,NA,NA,0.701,NA,850,464,386,NA,"0.564",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1605","cod.27.7a",2019,2011,NA,NA,NA,NA,0.95,NA,413,365,48,NA,"0.202",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1606","cod.27.7a",2019,2012,NA,NA,NA,NA,0.779,NA,876,198,678,NA,"0.523",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1607","cod.27.7a",2019,2013,NA,NA,NA,NA,0.822,NA,358,206,152,NA,"0.203",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1608","cod.27.7a",2019,2014,NA,NA,NA,NA,0.845,NA,397,213,184,NA,"0.218",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1609","cod.27.7a",2019,2015,NA,NA,NA,NA,1.634,NA,308,161,147,NA,"0.088",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1610","cod.27.7a",2019,2016,NA,NA,NA,NA,1.049,NA,142,82,60,NA,"0.063",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1611","cod.27.7a",2019,2017,NA,NA,NA,NA,0.966,NA,144,84,59,NA,"0.069",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1612","cod.27.7a",2019,2018,NA,NA,NA,NA,0.352,NA,257,226,30,NA,"0.34",NA,"Stock published","Advice",NA,0,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA
"1613","cod.27.7e-k",2019,1971,4769,NA,NA,NA,10093,NA,5782,5782,0,NA,"0.557",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1614","cod.27.7e-k",2019,1972,928,NA,NA,NA,9298,NA,4737,4737,0,NA,"0.517",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1615","cod.27.7e-k",2019,1973,2810,NA,NA,NA,8617,NA,4015,4015,0,NA,"0.541",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1616","cod.27.7e-k",2019,1974,889,NA,NA,NA,8327,NA,2898,2898,0,NA,"0.375",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1617","cod.27.7e-k",2019,1975,6031,NA,NA,NA,7526,NA,3993,3993,0,NA,"0.678",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1618","cod.27.7e-k",2019,1976,1986,NA,NA,NA,7316,NA,4818,4818,0,NA,"0.554",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1619","cod.27.7e-k",2019,1977,2871,NA,NA,NA,8841,NA,3059,3059,0,NA,"0.349",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1620","cod.27.7e-k",2019,1978,2741,NA,NA,NA,9689,NA,3647,3647,0,NA,"0.361",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1621","cod.27.7e-k",2019,1979,6630,NA,NA,NA,9848,NA,4650,4650,0,NA,"0.467",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1622","cod.27.7e-k",2019,1980,12254,NA,NA,NA,10347,NA,7243,7243,0,NA,"0.694",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1623","cod.27.7e-k",2019,1981,5179,NA,NA,NA,11212,NA,10597,10597,0,NA,"0.808",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1624","cod.27.7e-k",2019,1982,2117,NA,NA,NA,13547,NA,8766,8766,0,NA,"0.64",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1625","cod.27.7e-k",2019,1983,6923,NA,NA,NA,13008,NA,9641,9641,0,NA,"0.834",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1626","cod.27.7e-k",2019,1984,6696,NA,NA,NA,9568,NA,6631,6631,0,NA,"0.531",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1627","cod.27.7e-k",2019,1985,5892,NA,NA,NA,13103,NA,8317,8317,0,NA,"0.539",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1628","cod.27.7e-k",2019,1986,5000,NA,NA,NA,13692,NA,10475,10475,0,NA,"0.787",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1629","cod.27.7e-k",2019,1987,25361,NA,NA,NA,11364,NA,10228,10228,0,NA,"0.811",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1630","cod.27.7e-k",2019,1988,12239,NA,NA,NA,16606,NA,17191,17191,0,NA,"0.639",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1631","cod.27.7e-k",2019,1989,3648,NA,NA,NA,26324,NA,19809,19809,0,NA,"0.817",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1632","cod.27.7e-k",2019,1990,4042,NA,NA,NA,19126,NA,12749,12749,0,NA,"0.855",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1633","cod.27.7e-k",2019,1991,11365,NA,NA,NA,10846,NA,9336,9336,0,NA,"0.981",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1634","cod.27.7e-k",2019,1992,11742,NA,NA,NA,9073,NA,9747,9747,0,NA,"0.851",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1635","cod.27.7e-k",2019,1993,3698,NA,NA,NA,12280,NA,10425,10425,0,NA,"0.749",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1636","cod.27.7e-k",2019,1994,13711,NA,NA,NA,14357,NA,10620,10620,0,NA,"0.75",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1637","cod.27.7e-k",2019,1995,9666,NA,NA,NA,13019,NA,11709,11709,0,NA,"0.726",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1638","cod.27.7e-k",2019,1996,7410,NA,NA,NA,15899,NA,12681,12681,0,NA,"0.855",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1639","cod.27.7e-k",2019,1997,9985,NA,NA,NA,14065,NA,12035,12035,0,NA,"0.81",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1640","cod.27.7e-k",2019,1998,5005,NA,NA,NA,12522,NA,11431,11431,0,NA,"0.965",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1641","cod.27.7e-k",2019,1999,2348,NA,NA,NA,10883,NA,8594,8594,0,NA,"0.887",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1642","cod.27.7e-k",2019,2000,10649,NA,NA,NA,7548,NA,6536,6536,0,NA,"0.775",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1643","cod.27.7e-k",2019,2001,8837,NA,NA,NA,8421,NA,8308,8308,0,NA,"0.771",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1644","cod.27.7e-k",2019,2002,2182,NA,NA,NA,10738,NA,9236,9236,0,NA,"0.868",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1645","cod.27.7e-k",2019,2003,1298,NA,NA,NA,8795,NA,6420,6420,0,NA,"0.951",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1646","cod.27.7e-k",2019,2004,2925,NA,NA,NA,4596,NA,3672,3672,0,NA,"0.971",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1647","cod.27.7e-k",2019,2005,4163,NA,NA,NA,3359,NA,3062,3062,0,NA,"1.002",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1648","cod.27.7e-k",2019,2006,4571,NA,NA,NA,3739,NA,3776,3776,0,NA,"0.846",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1649","cod.27.7e-k",2019,2007,3850,NA,NA,NA,5084,NA,4830,4830,0,NA,"0.846",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1650","cod.27.7e-k",2019,2008,1606,NA,NA,NA,5402,NA,3961,3961,0,NA,"0.771",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1651","cod.27.7e-k",2019,2009,2995,NA,NA,NA,5022,NA,3292,3292,0,NA,"0.786",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1652","cod.27.7e-k",2019,2010,13499,NA,NA,NA,4875,NA,3229,3229,0,NA,"0.575",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1653","cod.27.7e-k",2019,2011,4874,NA,NA,NA,8961,NA,7957,7261,696,NA,"0.501",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1654","cod.27.7e-k",2019,2012,813,NA,NA,NA,13492,NA,8644,7692,952,NA,"0.698",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1655","cod.27.7e-k",2019,2013,1327,NA,NA,NA,9470,NA,6820,6290,530,NA,"0.984",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1656","cod.27.7e-k",2019,2014,6277,NA,NA,NA,4716,NA,4620,3879,741,NA,"0.89",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1657","cod.27.7e-k",2019,2015,540,NA,NA,NA,4501,NA,4719,4154,565,NA,"0.798",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1658","cod.27.7e-k",2019,2016,1561,NA,NA,NA,4689,NA,3519,3299,220,NA,"0.711",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1659","cod.27.7e-k",2019,2017,496,NA,NA,NA,2554,NA,2354,2237,117,NA,"1.052",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1660","cod.27.7e-k",2019,2018,990,NA,NA,NA,1783,NA,1565,1385,180,NA,"0.833",NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1661","cod.27.7e-k",2019,2019,2166,NA,NA,NA,1290,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F",NA
"1662","dab.27.22-32",2017,1970,NA,NA,NA,NA,NA,NA,NA,950,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1663","dab.27.22-32",2017,1971,NA,NA,NA,NA,NA,NA,NA,1011,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1664","dab.27.22-32",2017,1972,NA,NA,NA,NA,NA,NA,NA,1235,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1665","dab.27.22-32",2017,1973,NA,NA,NA,NA,NA,NA,NA,1311,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1666","dab.27.22-32",2017,1974,NA,NA,NA,NA,NA,NA,NA,1399,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1667","dab.27.22-32",2017,1975,NA,NA,NA,NA,NA,NA,NA,1530,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1668","dab.27.22-32",2017,1976,NA,NA,NA,NA,NA,NA,NA,1456,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1669","dab.27.22-32",2017,1977,NA,NA,NA,NA,NA,NA,NA,1048,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1670","dab.27.22-32",2017,1978,NA,NA,NA,NA,NA,NA,NA,1144,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1671","dab.27.22-32",2017,1979,NA,NA,NA,NA,NA,NA,NA,1639,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1672","dab.27.22-32",2017,1980,NA,NA,NA,NA,NA,NA,NA,1758,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1673","dab.27.22-32",2017,1981,NA,NA,NA,NA,NA,NA,NA,1865,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1674","dab.27.22-32",2017,1982,NA,NA,NA,NA,NA,NA,NA,2209,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1675","dab.27.22-32",2017,1983,NA,NA,NA,NA,NA,NA,NA,2334,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1676","dab.27.22-32",2017,1984,NA,NA,NA,NA,NA,NA,NA,2132,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1677","dab.27.22-32",2017,1985,NA,NA,NA,NA,NA,NA,NA,1958,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1678","dab.27.22-32",2017,1986,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1679","dab.27.22-32",2017,1987,NA,NA,NA,NA,NA,NA,NA,2184,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1680","dab.27.22-32",2017,1988,NA,NA,NA,NA,NA,NA,NA,2320,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1681","dab.27.22-32",2017,1989,NA,NA,NA,NA,NA,NA,NA,2039,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1682","dab.27.22-32",2017,1990,NA,NA,NA,NA,NA,NA,NA,2175,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1683","dab.27.22-32",2017,1991,NA,NA,NA,NA,NA,NA,NA,2172,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1684","dab.27.22-32",2017,1992,NA,NA,NA,NA,NA,NA,NA,1908,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1685","dab.27.22-32",2017,1993,NA,NA,NA,NA,NA,NA,NA,1727,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1686","dab.27.22-32",2017,1994,NA,NA,NA,NA,NA,NA,NA,3106,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1687","dab.27.22-32",2017,1995,NA,NA,NA,NA,NA,NA,NA,2943,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1688","dab.27.22-32",2017,1996,NA,NA,NA,NA,NA,NA,NA,2229,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1689","dab.27.22-32",2017,1997,NA,NA,NA,NA,NA,NA,NA,1248,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1690","dab.27.22-32",2017,1998,NA,NA,NA,NA,NA,NA,NA,960,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1691","dab.27.22-32",2017,1999,NA,NA,NA,NA,NA,NA,NA,1071,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1692","dab.27.22-32",2017,2000,NA,NA,NA,NA,NA,NA,NA,876,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1693","dab.27.22-32",2017,2001,NA,NA,NA,NA,36,NA,NA,861,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1694","dab.27.22-32",2017,2002,NA,NA,NA,NA,24,NA,NA,715,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"1695","dab.27.22-32",2017,2003,NA,NA,NA,NA,45,NA,NA,1233,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
